review_text,rating,scrape_date,review_date,category,word_count
"My favorite bar in Taipei, it's so relaxing. The 10th floor is currently undergoing renovations, with only the top floor open. I'm looking forward to seeing Frank after the renovations. …",5,1/2/2026,1/3/2024,Drinks & Alcohol,31
So many people on Christmas Eve! It's so crowded...,4,1/2/2026,1/3/2022,Crowd & Atmosphere,9
"Very comfortable, the cocktails are also good",5,1/2/2026,1/3/2021,Drinks & Alcohol,7
"There were no seats, but they insisted on accepting customers without informing us that they had to stand, and they charged us upfront. What's going on? The wine was okay, but I didn't feel anything special. The waiter seemed unprofessional when introducing it. What's going on?",1,1/2/2026,1/3/2024,Drinks & Alcohol,46
"There were no seats, but they insisted on accepting customers without informing us that they had to stand, and they charged us upfront. What's going on? The wine was okay, but I didn't feel anything special. The waiter seemed unprofessional when introducing it. What's going on?",1,1/2/2026,1/3/2024,Service & Staff,46
"There were no seats, but they insisted on accepting customers without informing us that they had to stand, and they charged us upfront. What's going on? The wine was okay, but I didn't feel anything special. The waiter seemed unprofessional when introducing it. What's going on?",1,1/2/2026,1/3/2024,Facilities & Safety,46
"Ruby, the waitress, was proactive, attentive, and thoughtful. I haven't seen such a great waitress in a long time, so I'm giving her a five-star review :)",5,1/2/2026,1/2/2025,Service & Staff,27
"Ruby, the waitress, was proactive, attentive, and thoughtful. I haven't seen such a great waitress in a long time, so I'm giving her a five-star review :)",5,1/2/2026,1/2/2025,Facilities & Safety,27
"The environment is beautiful and romantic, it is worth a visit with a group of friends!",5,1/2/2026,1/4/2019,Price & Entry,16
A great place to relax and have a drink on weekends,4,1/2/2026,3/8/2025,Drinks & Alcohol,11
A great place to relax and have a drink on weekends,4,1/2/2026,3/8/2025,Facilities & Safety,11
"Think twice about using a private room for a party. The only thing the establishment cares about is whether they've received your payment. They'll leave your guests alone. The only communication you can do is contact the PR representative, and the wait staff will simply say it's none of their business and quickly walk away.",1,1/2/2026,1/4/2020,Service & Staff,55
"Think twice about using a private room for a party. The only thing the establishment cares about is whether they've received your payment. They'll leave your guests alone. The only communication you can do is contact the PR representative, and the wait staff will simply say it's none of their business and quickly walk away.",1,1/2/2026,1/4/2020,Price & Entry,55
"Think twice about using a private room for a party. The only thing the establishment cares about is whether they've received your payment. They'll leave your guests alone. The only communication you can do is contact the PR representative, and the wait staff will simply say it's none of their business and quickly walk away.",1,1/2/2026,1/4/2020,Facilities & Safety,55
"Frank has always been a favorite, but tonight they charged me for shots that their PR ordered...?? (The hell?) And the bill came out to be doubled! Unfortunately, it simply felt like they took advantage of their customers. …",2,1/2/2026,1/3/2023,Drinks & Alcohol,39
"Frank has always been a favorite, but tonight they charged me for shots that their PR ordered...?? (The hell?) And the bill came out to be doubled! Unfortunately, it simply felt like they took advantage of their customers. …",2,1/2/2026,1/3/2023,Crowd & Atmosphere,39
"Frank has always been a favorite, but tonight they charged me for shots that their PR ordered...?? (The hell?) And the bill came out to be doubled! Unfortunately, it simply felt like they took advantage of their customers. …",2,1/2/2026,1/3/2023,Service & Staff,39
The wine is not cheap but the scenery is beautiful,3,1/2/2026,1/3/2024,Drinks & Alcohol,10
The wine is not cheap but the scenery is beautiful,3,1/2/2026,1/3/2024,Price & Entry,10
"I ordered zen zen soba, and was shocked after taking a sip! I opened the menu again and realized that the garnish in the hand-drawn picture was dim sum noodles and meat paper, but I couldn't imagine it was a strong meaty cocktail from the …",1,1/2/2026,1/3/2022,Drinks & Alcohol,46
"First time here since the pandemic  Brought him here for my friend's birthday, but the atmosphere was awful, and the …",1,1/2/2026,1/3/2023,Crowd & Atmosphere,21
"We experienced excellent customer service, so of course we deserve a bright star. …",1,1/2/2026,1/3/2021,Service & Staff,14
The service staff is very good. It's a pity that the top floor is not open. The bartending is good. It is a good place for friends to chat and drink. The quality of the guests does not seem to be young girls or brothers.,5,1/2/2026,1/3/2023,Drinks & Alcohol,45
The service staff is very good. It's a pity that the top floor is not open. The bartending is good. It is a good place for friends to chat and drink. The quality of the guests does not seem to be young girls or brothers.,5,1/2/2026,1/3/2023,Service & Staff,45
The service staff is very good. It's a pity that the top floor is not open. The bartending is good. It is a good place for friends to chat and drink. The quality of the guests does not seem to be young girls or brothers.,5,1/2/2026,1/3/2023,Facilities & Safety,45
"Frank really has a good atmosphere and beautiful scenery! The food and drinks are all above standard! Especially Yu Ting at the bar~ In addition to being handsome, his service is really super good 👍👍👍Highly recommended! …",5,1/2/2026,1/3/2023,Drinks & Alcohol,37
"Frank really has a good atmosphere and beautiful scenery! The food and drinks are all above standard! Especially Yu Ting at the bar~ In addition to being handsome, his service is really super good 👍👍👍Highly recommended! …",5,1/2/2026,1/3/2023,Crowd & Atmosphere,37
"Frank really has a good atmosphere and beautiful scenery! The food and drinks are all above standard! Especially Yu Ting at the bar~ In addition to being handsome, his service is really super good 👍👍👍Highly recommended! …",5,1/2/2026,1/3/2023,Service & Staff,37
A bar on the top floor of ATT4FUN. It's very popular and always packed. …,3,1/2/2026,1/4/2020,Music & DJ,15
A bar on the top floor of ATT4FUN. It's very popular and always packed. …,3,1/2/2026,1/4/2020,Drinks & Alcohol,15
A bar on the top floor of ATT4FUN. It's very popular and always packed. …,3,1/2/2026,1/4/2020,Crowd & Atmosphere,15
A bar on the top floor of ATT4FUN. It's very popular and always packed. …,3,1/2/2026,1/4/2020,Facilities & Safety,15
"The rooftop bar offers a view of the landmark Taipei 101. Although I prefer the layout before the pandemic, with its spacious feel, swings, and big screen (a World Cup classic), it's still worth a visit.",5,1/2/2026,1/3/2023,Drinks & Alcohol,36
"The rooftop bar offers a view of the landmark Taipei 101. Although I prefer the layout before the pandemic, with its spacious feel, swings, and big screen (a World Cup classic), it's still worth a visit.",5,1/2/2026,1/3/2023,Service & Staff,36
"The rooftop bar offers a view of the landmark Taipei 101. Although I prefer the layout before the pandemic, with its spacious feel, swings, and big screen (a World Cup classic), it's still worth a visit.",5,1/2/2026,1/3/2023,Price & Entry,36
"The rooftop bar offers a view of the landmark Taipei 101. Although I prefer the layout before the pandemic, with its spacious feel, swings, and big screen (a World Cup classic), it's still worth a visit.",5,1/2/2026,1/3/2023,Facilities & Safety,36
"- The decor, atmosphere, music, and view are all quite nice. There's no entrance fee, but it can be a bit crowded. If you don't have a table reserved, you might not know where to stand. You can order a drink at the bar (around …",4,1/2/2026,1/4/2020,Music & DJ,46
"- The decor, atmosphere, music, and view are all quite nice. There's no entrance fee, but it can be a bit crowded. If you don't have a table reserved, you might not know where to stand. You can order a drink at the bar (around …",4,1/2/2026,1/4/2020,Drinks & Alcohol,46
"- The decor, atmosphere, music, and view are all quite nice. There's no entrance fee, but it can be a bit crowded. If you don't have a table reserved, you might not know where to stand. You can order a drink at the bar (around …",4,1/2/2026,1/4/2020,Crowd & Atmosphere,46
"They said it was 100 yuan per item. We all paid to store our belongings. Mine was a backpack, but they immediately changed the price to 200 yuan because it was too big? ? ? ? Didn't they just say it was 100 yuan per item? Their attitude was so arrogant and rude. Is this how you cheat people out of their money?",1,1/2/2026,1/3/2021,Crowd & Atmosphere,63
"They said it was 100 yuan per item. We all paid to store our belongings. Mine was a backpack, but they immediately changed the price to 200 yuan because it was too big? ? ? ? Didn't they just say it was 100 yuan per item? Their attitude was so arrogant and rude. Is this how you cheat people out of their money?",1,1/2/2026,1/3/2021,Service & Staff,63
"They said it was 100 yuan per item. We all paid to store our belongings. Mine was a backpack, but they immediately changed the price to 200 yuan because it was too big? ? ? ? Didn't they just say it was 100 yuan per item? Their attitude was so arrogant and rude. Is this how you cheat people out of their money?",1,1/2/2026,1/3/2021,Price & Entry,63
"They said it was 100 yuan per item. We all paid to store our belongings. Mine was a backpack, but they immediately changed the price to 200 yuan because it was too big? ? ? ? Didn't they just say it was 100 yuan per item? Their attitude was so arrogant and rude. Is this how you cheat people out of their money?",1,1/2/2026,1/3/2021,Facilities & Safety,63
"any one ever been served hot sangria in a paper takeaway container in a bar ?? when the waiter delivered my sangria in a takeaway container and told me that's how they serve hot drink...on my God.. unprofessional ! hello, this is expensive …",1,1/2/2026,1/4/2018,Drinks & Alcohol,44
"any one ever been served hot sangria in a paper takeaway container in a bar ?? when the waiter delivered my sangria in a takeaway container and told me that's how they serve hot drink...on my God.. unprofessional ! hello, this is expensive …",1,1/2/2026,1/4/2018,Crowd & Atmosphere,44
"any one ever been served hot sangria in a paper takeaway container in a bar ?? when the waiter delivered my sangria in a takeaway container and told me that's how they serve hot drink...on my God.. unprofessional ! hello, this is expensive …",1,1/2/2026,1/4/2018,Service & Staff,44
"any one ever been served hot sangria in a paper takeaway container in a bar ?? when the waiter delivered my sangria in a takeaway container and told me that's how they serve hot drink...on my God.. unprofessional ! hello, this is expensive …",1,1/2/2026,1/4/2018,Price & Entry,44
"I just booked their New Year's Eve party tickets on FunNow, and they said I had to get two doses before I could enter. They also charged me 10% if I canceled within 2 hours. That's terrible.",1,1/2/2026,1/3/2022,Crowd & Atmosphere,37
"I just booked their New Year's Eve party tickets on FunNow, and they said I had to get two doses before I could enter. They also charged me 10% if I canceled within 2 hours. That's terrible.",1,1/2/2026,1/3/2022,Price & Entry,37
"I don't think I owe you any money... I just called to ask about a location and the cost... why were you so rude?! Your prices aren't even listed on the platform. Naturally, the cost of living is included... I had to call to inquire. …",1,1/2/2026,1/3/2023,Service & Staff,46
"I don't think I owe you any money... I just called to ask about a location and the cost... why were you so rude?! Your prices aren't even listed on the platform. Naturally, the cost of living is included... I had to call to inquire. …",1,1/2/2026,1/3/2023,Price & Entry,46
"I can only say that I have never encountered a restaurant where the PR asked a drunk regular customer to pay for a table of people they didn't know at all, and promised to process it within a certain time, but in the end they blamed the customer for being drunk.",1,1/2/2026,1/3/2023,Drinks & Alcohol,51
"I can only say that I have never encountered a restaurant where the PR asked a drunk regular customer to pay for a table of people they didn't know at all, and promised to process it within a certain time, but in the end they blamed the customer for being drunk.",1,1/2/2026,1/3/2023,Crowd & Atmosphere,51
"I can only say that I have never encountered a restaurant where the PR asked a drunk regular customer to pay for a table of people they didn't know at all, and promised to process it within a certain time, but in the end they blamed the customer for being drunk.",1,1/2/2026,1/3/2023,Service & Staff,51
"I can only say that I have never encountered a restaurant where the PR asked a drunk regular customer to pay for a table of people they didn't know at all, and promised to process it within a certain time, but in the end they blamed the customer for being drunk.",1,1/2/2026,1/3/2023,Price & Entry,51
A Korean friend of mine went in last night and bought two drink coupons totaling 600 yuan. She wanted to exchange them for a 350 yuan drink. You actually asked her to bring two drink coupons in exchange. Not only did you charge her 600 yuan …,1,1/2/2026,1/4/2019,Drinks & Alcohol,47
A Korean friend of mine went in last night and bought two drink coupons totaling 600 yuan. She wanted to exchange them for a 350 yuan drink. You actually asked her to bring two drink coupons in exchange. Not only did you charge her 600 yuan …,1,1/2/2026,1/4/2019,Facilities & Safety,47
"Worst experience ever. This was the worst racial discrimination I've ever experienced, no matter what country I've been in. You pay $600 to enter and get two free drink coupons, but decent drinks start at $400. They tell you you have to use …",1,1/2/2026,1/4/2019,Drinks & Alcohol,44
"Worst experience ever. This was the worst racial discrimination I've ever experienced, no matter what country I've been in. You pay $600 to enter and get two free drink coupons, but decent drinks start at $400. They tell you you have to use …",1,1/2/2026,1/4/2019,Price & Entry,44
"Worst experience ever. This was the worst racial discrimination I've ever experienced, no matter what country I've been in. You pay $600 to enter and get two free drink coupons, but decent drinks start at $400. They tell you you have to use …",1,1/2/2026,1/4/2019,Facilities & Safety,44
The atmosphere is relaxed and suitable for small gatherings with friends.,5,1/2/2026,1/3/2022,Crowd & Atmosphere,11
"I heard it costs a lot of money to have four little ones. Last month, I had a chance to go inside the main entrance. Yes, I took off the four golden hairpins on the reception stand. I don't know if it was the lighting, but they looked so …",5,1/2/2026,1/4/2020,Crowd & Atmosphere,50
"I heard it costs a lot of money to have four little ones. Last month, I had a chance to go inside the main entrance. Yes, I took off the four golden hairpins on the reception stand. I don't know if it was the lighting, but they looked so …",5,1/2/2026,1/4/2020,Service & Staff,50
"I heard it costs a lot of money to have four little ones. Last month, I had a chance to go inside the main entrance. Yes, I took off the four golden hairpins on the reception stand. I don't know if it was the lighting, but they looked so …",5,1/2/2026,1/4/2020,Price & Entry,50
"I was told on the phone that I could wait at the bar. But when I got there, I was told I could only stand. Then I was told all the tables were reserved. ? …",1,1/2/2026,1/3/2022,Drinks & Alcohol,36
The service was excellent and attentive!  It was incredibly crowded when I went there on a Friday. The waiter was very …,5,1/2/2026,1/4/2018,Crowd & Atmosphere,22
The service was excellent and attentive!  It was incredibly crowded when I went there on a Friday. The waiter was very …,5,1/2/2026,1/4/2018,Service & Staff,22
The security and service staff were extremely rude.  Overpriced. …,1,1/2/2026,1/3/2021,Service & Staff,10
The security and service staff were extremely rude.  Overpriced. …,1,1/2/2026,1/3/2021,Price & Entry,10
"I really like the atmosphere here, especially on weekends. If you think nightclubs are too noisy and crowded but you like dancing, you can come here on weekends and treat it as a light nightclub.",5,1/2/2026,1/3/2021,Crowd & Atmosphere,35
"There's a reason this place scores a 3.3, even though it's a 'premium' bar. The drinks are so overpriced that it's actually more expensive than the premium bars I've been to in Singapore. Waiters were rude and racist, tables were cramped, …",1,1/2/2026,1/4/2019,Drinks & Alcohol,42
"There's a reason this place scores a 3.3, even though it's a 'premium' bar. The drinks are so overpriced that it's actually more expensive than the premium bars I've been to in Singapore. Waiters were rude and racist, tables were cramped, …",1,1/2/2026,1/4/2019,Service & Staff,42
"There's a reason this place scores a 3.3, even though it's a 'premium' bar. The drinks are so overpriced that it's actually more expensive than the premium bars I've been to in Singapore. Waiters were rude and racist, tables were cramped, …",1,1/2/2026,1/4/2019,Price & Entry,42
"There's a reason this place scores a 3.3, even though it's a 'premium' bar. The drinks are so overpriced that it's actually more expensive than the premium bars I've been to in Singapore. Waiters were rude and racist, tables were cramped, …",1,1/2/2026,1/4/2019,Facilities & Safety,42
"As soon as I pushed open the door, the staff blocked it and refused to let me in. Even trying to peek inside was blocked by a hand. Unless the club is private and closed to the public, this is the first time I've seen such bizarre service attitudes in a business establishment.",1,1/2/2026,1/4/2018,Service & Staff,53
"The entrance is a little hard to find, but look for the black door and the small square FRANKTAIPEI sign. Once inside, you can choose to sit indoors or on the rooftop terrace. You will also need to show your passport. I chose the terrace, …",5,1/2/2026,1/4/2020,Service & Staff,46
"The entrance is a little hard to find, but look for the black door and the small square FRANKTAIPEI sign. Once inside, you can choose to sit indoors or on the rooftop terrace. You will also need to show your passport. I chose the terrace, …",5,1/2/2026,1/4/2020,Facilities & Safety,46
"The bartending is pretty good, but it's really crowded. A bunch of foreigners who don't order any drinks are just pretending to be happy and taking up space.",3,1/2/2026,1/3/2021,Drinks & Alcohol,28
"The bartending is pretty good, but it's really crowded. A bunch of foreigners who don't order any drinks are just pretending to be happy and taking up space.",3,1/2/2026,1/3/2021,Crowd & Atmosphere,28
"The bartending is pretty good, but it's really crowded. A bunch of foreigners who don't order any drinks are just pretending to be happy and taking up space.",3,1/2/2026,1/3/2021,Service & Staff,28
"The bartending is pretty good, but it's really crowded. A bunch of foreigners who don't order any drinks are just pretending to be happy and taking up space.",3,1/2/2026,1/3/2021,Facilities & Safety,28
"The drinks were okay, but the bartender service was terrible. They were expressionless and spoke rudely. It was baffling what they were so arrogant about. …",1,1/2/2026,1/4/2018,Drinks & Alcohol,26
"The drinks were okay, but the bartender service was terrible. They were expressionless and spoke rudely. It was baffling what they were so arrogant about. …",1,1/2/2026,1/4/2018,Service & Staff,26
"A great nightclub/bar with outdoor seating. If you need a reservation or have any questions, ask Sam, he's a handsome guy with great service.",5,1/2/2026,1/3/2023,Drinks & Alcohol,24
"A great nightclub/bar with outdoor seating. If you need a reservation or have any questions, ask Sam, he's a handsome guy with great service.",5,1/2/2026,1/3/2023,Service & Staff,24
Find fun,5,1/2/2026,12/12/2025,Crowd & Atmosphere,2
"Beautiful view, with a view of Taipei 101. The outdoor booths are clean and comfortable. Average drinks, good atmosphere.",4,1/2/2026,1/3/2023,Drinks & Alcohol,19
"Beautiful view, with a view of Taipei 101. The outdoor booths are clean and comfortable. Average drinks, good atmosphere.",4,1/2/2026,1/3/2023,Crowd & Atmosphere,19
"Beautiful view, with a view of Taipei 101. The outdoor booths are clean and comfortable. Average drinks, good atmosphere.",4,1/2/2026,1/3/2023,Service & Staff,19
"Beautiful view, with a view of Taipei 101. The outdoor booths are clean and comfortable. Average drinks, good atmosphere.",4,1/2/2026,1/3/2023,Facilities & Safety,19
"When we called to make a reservation, we clearly stated that there were two people in our party. After asking about the reservation time, the staff member dismissively told us about the minimum spend of ""10,000"" (?). Were they deliberately trying to avoid taking our reservation? Is this the quality of your staff?",1,1/2/2026,1/4/2019,Crowd & Atmosphere,53
"When we called to make a reservation, we clearly stated that there were two people in our party. After asking about the reservation time, the staff member dismissively told us about the minimum spend of ""10,000"" (?). Were they deliberately trying to avoid taking our reservation? Is this the quality of your staff?",1,1/2/2026,1/4/2019,Service & Staff,53
It was fun and enjoyable. The PR Sam provided great service. I will book a private room with him from now on.,5,1/2/2026,1/3/2023,Crowd & Atmosphere,22
It was fun and enjoyable. The PR Sam provided great service. I will book a private room with him from now on.,5,1/2/2026,1/3/2023,Service & Staff,22
The fat man with slicked hair and glasses has a very bad attitude. I don't know what he is impatient about.,1,1/2/2026,1/2/2025,Crowd & Atmosphere,21
The fat man with slicked hair and glasses has a very bad attitude. I don't know what he is impatient about.,1,1/2/2026,1/2/2025,Service & Staff,21
The environment is dirty and old. The bartending is average. The music is average. There are many choices in Taipei. This one is old-fashioned. I will not visit again.,2,1/2/2026,1/3/2024,Music & DJ,29
The environment is dirty and old. The bartending is average. The music is average. There are many choices in Taipei. This one is old-fashioned. I will not visit again.,2,1/2/2026,1/3/2024,Drinks & Alcohol,29
The environment is dirty and old. The bartending is average. The music is average. There are many choices in Taipei. This one is old-fashioned. I will not visit again.,2,1/2/2026,1/3/2024,Facilities & Safety,29
"The bartending is great, every cup is amazing, and you can’t step on the thunder! The music is great and the scenery is beautiful One of my favorite bars after KOR :)",5,1/2/2026,1/3/2022,Music & DJ,32
"The bartending is great, every cup is amazing, and you can’t step on the thunder! The music is great and the scenery is beautiful One of my favorite bars after KOR :)",5,1/2/2026,1/3/2022,Drinks & Alcohol,32
"I used to love it, but now the doors are often closed when it rains or something, and a bunch of people are crammed into the small area, with a bunch of people smoking and cigars indoors, which is really uncomfortable.",3,1/2/2026,1/3/2023,Crowd & Atmosphere,41
"I used to love it, but now the doors are often closed when it rains or something, and a bunch of people are crammed into the small area, with a bunch of people smoking and cigars indoors, which is really uncomfortable.",3,1/2/2026,1/3/2023,Service & Staff,41
"I used to love it, but now the doors are often closed when it rains or something, and a bunch of people are crammed into the small area, with a bunch of people smoking and cigars indoors, which is really uncomfortable.",3,1/2/2026,1/3/2023,Facilities & Safety,41
"Being on the 10th floor doesn't offer a great view of Taipei 101. It's boring, old-fashioned, and more expensive than the rooftop bars in the building opposite the iconic tower. …",1,1/2/2026,1/4/2020,Drinks & Alcohol,31
"Being on the 10th floor doesn't offer a great view of Taipei 101. It's boring, old-fashioned, and more expensive than the rooftop bars in the building opposite the iconic tower. …",1,1/2/2026,1/4/2020,Price & Entry,31
What's wrong with insisting on accepting customers when the reservations are full? The wine is not good either. Pathetic.,1,1/2/2026,1/3/2024,Drinks & Alcohol,19
What's wrong with insisting on accepting customers when the reservations are full? The wine is not good either. Pathetic.,1,1/2/2026,1/3/2024,Facilities & Safety,19
"The diverse cocktail menu and signature cocktails are well worth trying. The food is also delicious, with the scallops and steak frites being great deals. A nice bar with a lively atmosphere.",5,1/2/2026,1/3/2021,Drinks & Alcohol,32
"The diverse cocktail menu and signature cocktails are well worth trying. The food is also delicious, with the scallops and steak frites being great deals. A nice bar with a lively atmosphere.",5,1/2/2026,1/3/2021,Crowd & Atmosphere,32
"The diverse cocktail menu and signature cocktails are well worth trying. The food is also delicious, with the scallops and steak frites being great deals. A nice bar with a lively atmosphere.",5,1/2/2026,1/3/2021,Price & Entry,32
"The drinks at the bar are very slow. Even though I ordered first, they still gave priority to the people who ordered later.",1,1/2/2026,1/3/2024,Drinks & Alcohol,23
"The drinks at the bar are very slow. Even though I ordered first, they still gave priority to the people who ordered later.",1,1/2/2026,1/3/2024,Crowd & Atmosphere,23
"The drinks at the bar are very slow. Even though I ordered first, they still gave priority to the people who ordered later.",1,1/2/2026,1/3/2024,Service & Staff,23
"The bar above is so lonely if you go alone. Haha. There's a club called Frank below, and it's fun there :).",5,1/2/2026,1/3/2021,Drinks & Alcohol,22
"The bar above is so lonely if you go alone. Haha. There's a club called Frank below, and it's fun there :).",5,1/2/2026,1/3/2021,Crowd & Atmosphere,22
"The front desk reception was terrible. It's just a facade without a good service attitude, making it useless. The staff who showed us to our seats were also unpleasant. Should we just convert it into a private guesthouse? If you don't have a good service attitude, don't be in the service industry.",1,1/2/2026,1/4/2019,Service & Staff,52
"The front desk reception was terrible. It's just a facade without a good service attitude, making it useless. The staff who showed us to our seats were also unpleasant. Should we just convert it into a private guesthouse? If you don't have a good service attitude, don't be in the service industry.",1,1/2/2026,1/4/2019,Facilities & Safety,52
"The staff were extremely rude. They yelled at the customer before even asking, ""Are you alright?"" …",1,1/2/2026,1/4/2019,Service & Staff,17
"Not only does it have the most pleasant high-rise view near the Taipei City Government, but the wine and music here are also excellent.",5,1/2/2026,1/4/2018,Music & DJ,24
"Not only does it have the most pleasant high-rise view near the Taipei City Government, but the wine and music here are also excellent.",5,1/2/2026,1/4/2018,Drinks & Alcohol,24
It has a great atmosphere and is suitable for discussing business or dating.,5,1/2/2026,1/3/2021,Crowd & Atmosphere,13
"The PR Sam's service is very good, you can ask him to help you make a reservation😇😇😇 …",5,1/2/2026,1/2/2025,Service & Staff,18
I really like the outdoor space; you can overlook the entire Taipei 101. It might be a bit cold on winter nights though.,5,1/2/2026,1/4/2020,Crowd & Atmosphere,23
I really like the outdoor space; you can overlook the entire Taipei 101. It might be a bit cold on winter nights though.,5,1/2/2026,1/4/2020,Service & Staff,23
I really like the outdoor space; you can overlook the entire Taipei 101. It might be a bit cold on winter nights though.,5,1/2/2026,1/4/2020,Facilities & Safety,23
What DJ? My grandma plays YouTube mixtapes better than you do.,1,1/2/2026,1/2/2025,Music & DJ,11
The atmosphere is wonderful. Lucas is the designated drink orderer! Friendly and nice!,5,1/2/2026,1/2/2025,Drinks & Alcohol,13
The atmosphere is wonderful. Lucas is the designated drink orderer! Friendly and nice!,5,1/2/2026,1/2/2025,Crowd & Atmosphere,13
The atmosphere is wonderful. Lucas is the designated drink orderer! Friendly and nice!,5,1/2/2026,1/2/2025,Service & Staff,13
"A fantastic rooftop bar! Overlooking Taipei 101, the tallest building in Taiwan, under the beautiful moonlight, and surrounded by good friends, what more could you ask for?",5,1/2/2026,1/4/2019,Drinks & Alcohol,27
"It's a club-like bar, not a very chill place, suitable for people who want to celebrate or party.",5,1/2/2026,1/3/2022,Drinks & Alcohol,18
"It's a club-like bar, not a very chill place, suitable for people who want to celebrate or party.",5,1/2/2026,1/3/2022,Crowd & Atmosphere,18
"It's a club-like bar, not a very chill place, suitable for people who want to celebrate or party.",5,1/2/2026,1/3/2022,Facilities & Safety,18
"The cocktails are not good :(( Very disappointed, there are better ones at the same price...",1,1/2/2026,1/3/2023,Drinks & Alcohol,16
"The cocktails are not good :(( Very disappointed, there are better ones at the same price...",1,1/2/2026,1/3/2023,Service & Staff,16
"The cocktails are not good :(( Very disappointed, there are better ones at the same price...",1,1/2/2026,1/3/2023,Price & Entry,16
The atmosphere was great and the music selection was good; it's perfect for a casual drink or gathering with friends.,5,1/2/2026,1/3/2022,Music & DJ,20
The atmosphere was great and the music selection was good; it's perfect for a casual drink or gathering with friends.,5,1/2/2026,1/3/2022,Drinks & Alcohol,20
The atmosphere was great and the music selection was good; it's perfect for a casual drink or gathering with friends.,5,1/2/2026,1/3/2022,Crowd & Atmosphere,20
"Very bad attitude, the store only cares about money, just like what the online reviews say, very arrogant",1,1/2/2026,1/3/2024,Service & Staff,18
"Very bad attitude, the store only cares about money, just like what the online reviews say, very arrogant",1,1/2/2026,1/3/2024,Price & Entry,18
Lucas is a very interesting person and recommends cocktails based on personal preferences.,5,1/2/2026,1/2/2025,Drinks & Alcohol,13
Lucas is a very interesting person and recommends cocktails based on personal preferences.,5,1/2/2026,1/2/2025,Service & Staff,13
"It's not too noisy, and I prefer it to nightclubs. I like Frank's in both Taichung and Taipei.",5,1/2/2026,1/4/2020,Service & Staff,18
PR Sam's service is good. I recommend contacting Sam for booking a private room.,5,1/2/2026,1/3/2023,Service & Staff,14
PR Sam's service is good. I recommend contacting Sam for booking a private room.,5,1/2/2026,1/3/2023,Facilities & Safety,14
The public relations officer Sam provided excellent service and I recommend contacting him for booking a private room.,5,1/2/2026,1/3/2023,Service & Staff,18
The public relations officer Sam provided excellent service and I recommend contacting him for booking a private room.,5,1/2/2026,1/3/2023,Facilities & Safety,18
The bartender is amazing! Everything you order is delicious,5,1/2/2026,1/3/2024,Drinks & Alcohol,9
"It's a great place to get high, or just relax and have a drink! The atmosphere is great.",5,1/2/2026,1/4/2019,Drinks & Alcohol,18
"It's a great place to get high, or just relax and have a drink! The atmosphere is great.",5,1/2/2026,1/4/2019,Crowd & Atmosphere,18
"It's a great place to get high, or just relax and have a drink! The atmosphere is great.",5,1/2/2026,1/4/2019,Facilities & Safety,18
It's just for the atmosphere. It's nothing special if a big cockroach crawls out while you're sitting on the grass.,3,1/2/2026,1/4/2020,Crowd & Atmosphere,20
It's just for the atmosphere. It's nothing special if a big cockroach crawls out while you're sitting on the grass.,3,1/2/2026,1/4/2020,Facilities & Safety,20
"This is on the top floor, the 10th floor, directly opposite the Taipei 101 Observation Deck. A great place to check in.",5,1/2/2026,1/3/2024,Facilities & Safety,22
It's kind of like a nightclub; the scenery outside is really chill. (Cocktail bartender),4,1/2/2026,1/2/2025,Drinks & Alcohol,14
"The atmosphere is great. The service is friendly. However, the prices are a bit steep.",4,1/2/2026,1/2/2025,Crowd & Atmosphere,15
"The atmosphere is great. The service is friendly. However, the prices are a bit steep.",4,1/2/2026,1/2/2025,Service & Staff,15
"The atmosphere is great. The service is friendly. However, the prices are a bit steep.",4,1/2/2026,1/2/2025,Price & Entry,15
"From a serious music lover's perspective, this is subjectively the best pub and club around 101. You should definitely visit it at least once.",4,1/2/2026,1/3/2024,Music & DJ,24
This is a bar where you can drink while looking at Taipei 101. It was full of locals.,4,1/2/2026,1/3/2024,Drinks & Alcohol,18
"Nice bar with a great view. The music is played live by a DJ. However, the drink prices are far too high.",4,1/2/2026,1/3/2024,Music & DJ,22
"Nice bar with a great view. The music is played live by a DJ. However, the drink prices are far too high.",4,1/2/2026,1/3/2024,Drinks & Alcohol,22
"Nice bar with a great view. The music is played live by a DJ. However, the drink prices are far too high.",4,1/2/2026,1/3/2024,Service & Staff,22
"Nice bar with a great view. The music is played live by a DJ. However, the drink prices are far too high.",4,1/2/2026,1/3/2024,Price & Entry,22
"If you want to see Taipei 101, listen to music, enjoy great views, and drink delicious food, I highly recommend it. I will definitely go again haha",5,1/2/2026,1/4/2020,Music & DJ,27
"If you want to see Taipei 101, listen to music, enjoy great views, and drink delicious food, I highly recommend it. I will definitely go again haha",5,1/2/2026,1/4/2020,Drinks & Alcohol,27
The quality of the waiters needs to be improved. They are inflexible. I will not be in this shop again.,1,1/2/2026,1/3/2023,Service & Staff,20
It feels like I'm using bad alcohol. I didn't get drunk but I had a headache the next day and I felt really uncomfortable.,1,1/2/2026,1/3/2021,Drinks & Alcohol,24
It feels like I'm using bad alcohol. I didn't get drunk but I had a headache the next day and I felt really uncomfortable.,1,1/2/2026,1/3/2021,Facilities & Safety,24
"Everything is expensive, don't order randomly.",2,1/2/2026,2/6/2025,Price & Entry,6
"The atmosphere was great, not too noisy, and very relaxing.",5,1/2/2026,1/4/2018,Crowd & Atmosphere,10
