review_text,rating,scrape_date,review_date,category,word_count
"The music is good, the environment is great, and the wine is delicious. Recommended. The waiter—DD is very attentive!",5,2026-01-02,2024-01-03,Music & DJ,19
"The music is good, the environment is great, and the wine is delicious. Recommended. The waiter—DD is very attentive!",5,2026-01-02,2024-01-03,Drinks & Alcohol,19
"The music is good, the environment is great, and the wine is delicious. Recommended. The waiter—DD is very attentive!",5,2026-01-02,2024-01-03,Service & Staff,19
"If there is a dress code, just say it. Wear something casual and don't let people in? What do you mean go change clothes next door before entering? Do you want to be born again with a new brain? Where can I find it written? LOL",1,2026-01-02,2021-01-03,Crowd & Atmosphere,46
"If there is a dress code, just say it. Wear something casual and don't let people in? What do you mean go change clothes next door before entering? Do you want to be born again with a new brain? Where can I find it written? LOL",1,2026-01-02,2021-01-03,Service & Staff,46
"I took a foreign friend there. The woman downstairs said one of the people's clothes were not up to standard, but a bunch of people came in wearing hoodies. Then she changed her words and said it was crowd management, but a bunch of people …",1,2026-01-02,2021-01-03,Crowd & Atmosphere,46
The drinks were delicious and the atmosphere was great 🫶🏻 Chenchen was very enthusiastic and had a great attitude 😻 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,21
The drinks were delicious and the atmosphere was great 🫶🏻 Chenchen was very enthusiastic and had a great attitude 😻 …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,21
The drinks were delicious and the atmosphere was great 🫶🏻 Chenchen was very enthusiastic and had a great attitude 😻 …,5,2026-01-02,2025-01-02,Service & Staff,21
"The atmosphere of the bar is okay, but when I went with friends, two of the five drinks were not ok. I hope the bartender can introduce or recommend more drinks when ordering.",2,2026-01-02,2020-01-04,Drinks & Alcohol,33
"The atmosphere of the bar is okay, but when I went with friends, two of the five drinks were not ok. I hope the bartender can introduce or recommend more drinks when ordering.",2,2026-01-02,2020-01-04,Crowd & Atmosphere,33
The music is great and the wine is delicious,5,2026-01-02,2024-01-03,Music & DJ,9
The music is great and the wine is delicious,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
"The wine is delicious 😉 The environment and music are great, very chill～～～ …",5,2026-01-02,2024-01-03,Music & DJ,14
"The wine is delicious 😉 The environment and music are great, very chill～～～ …",5,2026-01-02,2024-01-03,Drinks & Alcohol,14
The atmosphere was great! The drinks were a bit vague.,4,2026-01-02,2025-01-02,Drinks & Alcohol,10
The atmosphere was great! The drinks were a bit vague.,4,2026-01-02,2025-01-02,Crowd & Atmosphere,10
"Comfortable space, enjoy it",5,2026-01-02,2025-01-02,Crowd & Atmosphere,4
"Comfortable space, enjoy it",5,2026-01-02,2025-01-02,Facilities & Safety,4
"Joy is so nice! The service was excellent! As soon as we walked in, she proactively recommended and introduced us to other places, and she was very polite! Thank you so much for the recommendation!",5,2026-01-02,2024-01-03,Service & Staff,35
"Joy is so nice! The service was excellent! As soon as we walked in, she proactively recommended and introduced us to other places, and she was very polite! Thank you so much for the recommendation!",5,2026-01-02,2024-01-03,Facilities & Safety,35
"The service is over 100 points, the wine is delicious and the atmosphere is great, I love it 🫶🏻🫶🏻🫶🏻 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,20
"The service is over 100 points, the wine is delicious and the atmosphere is great, I love it 🫶🏻🫶🏻🫶🏻 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,20
"The service is over 100 points, the wine is delicious and the atmosphere is great, I love it 🫶🏻🫶🏻🫶🏻 …",5,2026-01-02,2024-01-03,Service & Staff,20
"The cocktails were delicious, the atmosphere was great, and the music was fantastic. …",5,2026-01-02,2024-01-03,Music & DJ,14
"The cocktails were delicious, the atmosphere was great, and the music was fantastic. …",5,2026-01-02,2024-01-03,Drinks & Alcohol,14
"The cocktails were delicious, the atmosphere was great, and the music was fantastic. …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,14
Great atmosphere and delicious cocktails!  Highly recommend coming here for a relaxing evening and a couple of drinks!,4,2026-01-02,2020-01-04,Drinks & Alcohol,18
Great atmosphere and delicious cocktails!  Highly recommend coming here for a relaxing evening and a couple of drinks!,4,2026-01-02,2020-01-04,Crowd & Atmosphere,18
"The wine is delicious, the bartender is handsome, the music is nice, the space is large and the atmosphere is great❤️",5,2026-01-02,2024-01-03,Music & DJ,21
"The wine is delicious, the bartender is handsome, the music is nice, the space is large and the atmosphere is great❤️",5,2026-01-02,2024-01-03,Drinks & Alcohol,21
"The wine is delicious, the bartender is handsome, the music is nice, the space is large and the atmosphere is great❤️",5,2026-01-02,2024-01-03,Crowd & Atmosphere,21
"The wine is delicious, the bartender is handsome, the music is nice, the space is large and the atmosphere is great❤️",5,2026-01-02,2024-01-03,Facilities & Safety,21
Delicious guava cocktail 🤩 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
Really unfriendly to foreigners. The reason for not being able to enter is that you are wearing too little? I don't know what their standards are.,1,2026-01-02,2024-01-03,Service & Staff,26
The lighting is good and the atmosphere is great. It's the best place to check in! The service staff are very good🥹Highly recommended🙌🏿 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,24
The lighting is good and the atmosphere is great. It's the best place to check in! The service staff are very good🥹Highly recommended🙌🏿 …,5,2026-01-02,2024-01-03,Service & Staff,24
The lighting is good and the atmosphere is great. It's the best place to check in! The service staff are very good🥹Highly recommended🙌🏿 …,5,2026-01-02,2024-01-03,Facilities & Safety,24
They are really super friendly The atmosphere is also great I went to a New Year's party and everyone was so friendly that I made some …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,27
They are really super friendly The atmosphere is also great I went to a New Year's party and everyone was so friendly that I made some …,5,2026-01-02,2025-01-02,Service & Staff,27
It's actually very relaxing on weekdays. The service staff and bar security are very friendly. It's really comfortable.,5,2026-01-02,2024-01-03,Drinks & Alcohol,18
It's actually very relaxing on weekdays. The service staff and bar security are very friendly. It's really comfortable.,5,2026-01-02,2024-01-03,Service & Staff,18
It's actually very relaxing on weekdays. The service staff and bar security are very friendly. It's really comfortable.,5,2026-01-02,2024-01-03,Facilities & Safety,18
"It was a very happy evening! The atmosphere was great, the music was nice, and the space was comfortable 🫰🏻 …",5,2026-01-02,2025-01-02,Music & DJ,21
"It was a very happy evening! The atmosphere was great, the music was nice, and the space was comfortable 🫰🏻 …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,21
"It was a very happy evening! The atmosphere was great, the music was nice, and the space was comfortable 🫰🏻 …",5,2026-01-02,2025-01-02,Facilities & Safety,21
"It definitely deserves a thumbs-up. The drinks are delicious, the DJ is exciting, and the staff is very professional. …",5,2026-01-02,2024-01-03,Music & DJ,20
"It definitely deserves a thumbs-up. The drinks are delicious, the DJ is exciting, and the staff is very professional. …",5,2026-01-02,2024-01-03,Drinks & Alcohol,20
"It definitely deserves a thumbs-up. The drinks are delicious, the DJ is exciting, and the staff is very professional. …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,20
"It definitely deserves a thumbs-up. The drinks are delicious, the DJ is exciting, and the staff is very professional. …",5,2026-01-02,2024-01-03,Service & Staff,20
"The ambiance is great, the staff are very nice, the drinks are delicious, it gets very crowded on holidays, it's a high-class establishment.",5,2026-01-02,2023-01-03,Drinks & Alcohol,23
"The ambiance is great, the staff are very nice, the drinks are delicious, it gets very crowded on holidays, it's a high-class establishment.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,23
"The ambiance is great, the staff are very nice, the drinks are delicious, it gets very crowded on holidays, it's a high-class establishment.",5,2026-01-02,2023-01-03,Service & Staff,23
I came here to celebrate my friend's birthday today! The atmosphere was really comfortable and chill ~~,5,2026-01-02,2024-01-03,Crowd & Atmosphere,17
"Long sleeves, long pants, covered shoes. I was kicked out immediately after I told them I wasn't wearing formal attire. What the hell?",1,2026-01-02,2024-01-03,Price & Entry,23
The PR is easy to talk to and is good at livening up the atmosphere. The music is good and the drinks are delicious. A must-visit when you come to Taipei👍👍 …,5,2026-01-02,2024-01-03,Music & DJ,32
The PR is easy to talk to and is good at livening up the atmosphere. The music is good and the drinks are delicious. A must-visit when you come to Taipei👍👍 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,32
The PR is easy to talk to and is good at livening up the atmosphere. The music is good and the drinks are delicious. A must-visit when you come to Taipei👍👍 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,32
The PR is easy to talk to and is good at livening up the atmosphere. The music is good and the drinks are delicious. A must-visit when you come to Taipei👍👍 …,5,2026-01-02,2024-01-03,Service & Staff,32
"If you're visiting Taiwan, be sure to look for Gitor!! He's super friendly and takes great care of you!! The atmosphere is awesome!!",5,2026-01-02,2025-01-02,Crowd & Atmosphere,23
"If you're visiting Taiwan, be sure to look for Gitor!! He's super friendly and takes great care of you!! The atmosphere is awesome!!",5,2026-01-02,2025-01-02,Service & Staff,23
"The guava cocktails are great ~ Vincente is awesome, very friendly and welcoming!",5,2026-01-02,2025-01-02,Drinks & Alcohol,13
"The guava cocktails are great ~ Vincente is awesome, very friendly and welcoming!",5,2026-01-02,2025-01-02,Service & Staff,13
The atmosphere is good and Chenchen is very nice 👍🏻 The cocktails are also delicious …,5,2026-01-02,2025-01-02,Drinks & Alcohol,16
The atmosphere is good and Chenchen is very nice 👍🏻 The cocktails are also delicious …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,16
Best way to go for a drink. My favorite bar in Taipei with amazing atmosphere.,5,2026-01-02,2025-01-02,Drinks & Alcohol,15
Best way to go for a drink. My favorite bar in Taipei with amazing atmosphere.,5,2026-01-02,2025-01-02,Crowd & Atmosphere,15
"Good wine, good atmosphere, excellent service, a good place to relax after get off work and on holidays",5,2026-01-02,2024-01-03,Drinks & Alcohol,18
"Good wine, good atmosphere, excellent service, a good place to relax after get off work and on holidays",5,2026-01-02,2024-01-03,Crowd & Atmosphere,18
"Good wine, good atmosphere, excellent service, a good place to relax after get off work and on holidays",5,2026-01-02,2024-01-03,Service & Staff,18
"Good wine, good atmosphere, excellent service, a good place to relax after get off work and on holidays",5,2026-01-02,2024-01-03,Facilities & Safety,18
"The atmosphere is really nice. I came here with friends, and the female staff member was very kind and introduced the menu while giving us side dishes. I highly recommend this place.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,32
"The atmosphere is really nice. I came here with friends, and the female staff member was very kind and introduced the menu while giving us side dishes. I highly recommend this place.",5,2026-01-02,2024-01-03,Service & Staff,32
"The atmosphere is really nice. I came here with friends, and the female staff member was very kind and introduced the menu while giving us side dishes. I highly recommend this place.",5,2026-01-02,2024-01-03,Facilities & Safety,32
The space and environment are superb! The drinks are delicious and the music is great! The whole atmosphere is just right,5,2026-01-02,2021-01-03,Music & DJ,21
The space and environment are superb! The drinks are delicious and the music is great! The whole atmosphere is just right,5,2026-01-02,2021-01-03,Drinks & Alcohol,21
The space and environment are superb! The drinks are delicious and the music is great! The whole atmosphere is just right,5,2026-01-02,2021-01-03,Crowd & Atmosphere,21
The space and environment are superb! The drinks are delicious and the music is great! The whole atmosphere is just right,5,2026-01-02,2021-01-03,Facilities & Safety,21
"They just played some old songs 😂😂😂 Not bad! First time here, I really like it.  It has a nightclub/bar vibe! 👍👍👍 …",5,2026-01-02,2021-01-03,Music & DJ,23
"They just played some old songs 😂😂😂 Not bad! First time here, I really like it.  It has a nightclub/bar vibe! 👍👍👍 …",5,2026-01-02,2021-01-03,Drinks & Alcohol,23
"They just played some old songs 😂😂😂 Not bad! First time here, I really like it.  It has a nightclub/bar vibe! 👍👍👍 …",5,2026-01-02,2021-01-03,Crowd & Atmosphere,23
Good bar is so cool,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
"Come on weekdays, the atmosphere is relaxed, perfect for a drink and a chat with Joy😻 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,17
"Come on weekdays, the atmosphere is relaxed, perfect for a drink and a chat with Joy😻 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,17
"The atmosphere was nice. The music wasn't too loud. The drinks were quite good. Overall, a good experience.",5,2026-01-02,2023-01-03,Music & DJ,18
"The atmosphere was nice. The music wasn't too loud. The drinks were quite good. Overall, a good experience.",5,2026-01-02,2023-01-03,Drinks & Alcohol,18
"The atmosphere was nice. The music wasn't too loud. The drinks were quite good. Overall, a good experience.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
The cocktail was delicious! The accompanying fruit was also amazing!  Highly recommended! 👍 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,14
The cocktail was delicious! The accompanying fruit was also amazing!  Highly recommended! 👍 …,5,2026-01-02,2024-01-03,Facilities & Safety,14
"Friendly service, the wine is unique and delicious~",5,2026-01-02,2024-01-03,Drinks & Alcohol,8
"Friendly service, the wine is unique and delicious~",5,2026-01-02,2024-01-03,Service & Staff,8
"The bubble milk tea is a must. I've always loved going to KOR. The drinks are good, the atmosphere is lovely, and the customers are all of a high standard and quality.",5,2026-01-02,2023-01-03,Drinks & Alcohol,32
"The bubble milk tea is a must. I've always loved going to KOR. The drinks are good, the atmosphere is lovely, and the customers are all of a high standard and quality.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,32
The best places to have fun in Taipei!  The most handsome and professional PR person in Taipei! …,5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
The best places to have fun in Taipei!  The most handsome and professional PR person in Taipei! …,5,2026-01-02,2023-01-03,Service & Staff,18
The best places to have fun in Taipei!  The most handsome and professional PR person in Taipei! …,5,2026-01-02,2023-01-03,Facilities & Safety,18
"The wine is delicious, and Joy is very friendly and considerate. I like it.",5,2026-01-02,2025-01-02,Drinks & Alcohol,14
"The wine is delicious, and Joy is very friendly and considerate. I like it.",5,2026-01-02,2025-01-02,Service & Staff,14
The bartenders are awesome. The service is excellent. I love the environment here.,5,2026-01-02,2023-01-03,Drinks & Alcohol,13
The bartenders are awesome. The service is excellent. I love the environment here.,5,2026-01-02,2023-01-03,Service & Staff,13
"The fried chicken is delicious, and the wine is great! The staff are also very nice and handsome.",5,2026-01-02,2024-01-03,Drinks & Alcohol,18
"The fried chicken is delicious, and the wine is great! The staff are also very nice and handsome.",5,2026-01-02,2024-01-03,Service & Staff,18
"A relaxing place. Great music, great drinks, everything was fantastic. DD was cute and friendly.",5,2026-01-02,2024-01-03,Music & DJ,15
"A relaxing place. Great music, great drinks, everything was fantastic. DD was cute and friendly.",5,2026-01-02,2024-01-03,Drinks & Alcohol,15
"A relaxing place. Great music, great drinks, everything was fantastic. DD was cute and friendly.",5,2026-01-02,2024-01-03,Service & Staff,15
"A relaxing place. Great music, great drinks, everything was fantastic. DD was cute and friendly.",5,2026-01-02,2024-01-03,Facilities & Safety,15
The cocktails are super delicious❤️ DD is friendly and the service is good😍 I like the songs played by the DJ😉 …,5,2026-01-02,2024-01-03,Music & DJ,22
The cocktails are super delicious❤️ DD is friendly and the service is good😍 I like the songs played by the DJ😉 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,22
The cocktails are super delicious❤️ DD is friendly and the service is good😍 I like the songs played by the DJ😉 …,5,2026-01-02,2024-01-03,Service & Staff,22
Make friends! The cocktails are delicious! The Taiwanese-style sorghum cocktail is great! (Gao bin yu),5,2026-01-02,2023-01-03,Drinks & Alcohol,15
The atmosphere is great and there are also classic cocktails. Recommended for a drink after get off work,5,2026-01-02,2023-01-03,Drinks & Alcohol,18
The atmosphere is great and there are also classic cocktails. Recommended for a drink after get off work,5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
The guava wine is very special and the staff is friendly,5,2026-01-02,2023-01-03,Drinks & Alcohol,11
The guava wine is very special and the staff is friendly,5,2026-01-02,2023-01-03,Service & Staff,11
"I don't know what the doorman is doing, his attitude is very bad, it's a pity that the worst review can only be given 1 star, otherwise I don't even want to give one ㅗ",1,2026-01-02,2023-01-03,Service & Staff,35
Guava wine is super delicious ~ Chenchen's service is super good,5,2026-01-02,2025-01-02,Drinks & Alcohol,11
Guava wine is super delicious ~ Chenchen's service is super good,5,2026-01-02,2025-01-02,Service & Staff,11
"The drinks were great, the atmosphere was wonderful, and chatting with Xiaoyu was fantastic! I'll definitely come back again!",5,2026-01-02,2024-01-03,Drinks & Alcohol,19
"The drinks were great, the atmosphere was wonderful, and chatting with Xiaoyu was fantastic! I'll definitely come back again!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,19
"The drinks were great, the atmosphere was wonderful, and chatting with Xiaoyu was fantastic! I'll definitely come back again!",5,2026-01-02,2024-01-03,Facilities & Safety,19
The staff are all awesome~ The atmosphere is super chill on weekdays! 🫶🏻 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,14
The staff are all awesome~ The atmosphere is super chill on weekdays! 🫶🏻 …,5,2026-01-02,2024-01-03,Service & Staff,14
The wine is super special ❤️ delicious～ 😊😊 so fun …,5,2026-01-02,2025-01-02,Drinks & Alcohol,11
The wine is super special ❤️ delicious～ 😊😊 so fun …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,11
"A must-try for bartending! I come here just for the drinks. Friends bring me here, and then they bring me friends again 😂 But sometimes the music is just so euphoric, haha. …",5,2026-01-02,2020-01-04,Music & DJ,33
"A must-try for bartending! I come here just for the drinks. Friends bring me here, and then they bring me friends again 😂 But sometimes the music is just so euphoric, haha. …",5,2026-01-02,2020-01-04,Drinks & Alcohol,33
Vinson is a professional! A great conversationalist!  His Ramos Gin Fizz is amazing!,5,2026-01-02,2025-01-02,Service & Staff,13
The bartender is very professional! The drinks are delicious😍😍😍 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,10
The bartender is very professional! The drinks are delicious😍😍😍 …,5,2026-01-02,2025-01-02,Service & Staff,10
"On weekdays, the service staff is very enthusiastic and great, and the cocktails are also delicious.",5,2026-01-02,2024-01-03,Drinks & Alcohol,16
"On weekdays, the service staff is very enthusiastic and great, and the cocktails are also delicious.",5,2026-01-02,2024-01-03,Service & Staff,16
"The ambiance was fantastic, and every cocktail was delicious—absolutely no bad choices!",5,2026-01-02,2024-01-03,Drinks & Alcohol,12
"The bartender Vicente was very enthusiastic and professional, and the service was perfect!",5,2026-01-02,2025-01-02,Drinks & Alcohol,13
"The bartender Vicente was very enthusiastic and professional, and the service was perfect!",5,2026-01-02,2025-01-02,Service & Staff,13
"I've been here many times, the cocktails are delicious, the bartender is very professional and handsome ❤️",5,2026-01-02,2023-01-03,Drinks & Alcohol,17
"I've been here many times, the cocktails are delicious, the bartender is very professional and handsome ❤️",5,2026-01-02,2023-01-03,Service & Staff,17
"The most fun place in Taipei, the music is good, the wine is delicious, and the service staff are great!",5,2026-01-02,2023-01-03,Music & DJ,20
"The most fun place in Taipei, the music is good, the wine is delicious, and the service staff are great!",5,2026-01-02,2023-01-03,Drinks & Alcohol,20
"The most fun place in Taipei, the music is good, the wine is delicious, and the service staff are great!",5,2026-01-02,2023-01-03,Crowd & Atmosphere,20
"The most fun place in Taipei, the music is good, the wine is delicious, and the service staff are great!",5,2026-01-02,2023-01-03,Service & Staff,20
"The most fun place in Taipei, the music is good, the wine is delicious, and the service staff are great!",5,2026-01-02,2023-01-03,Facilities & Safety,20
"Great atmosphere, good drinks, and great music. This is truly the best bar in Taipei!",5,2026-01-02,2023-01-03,Music & DJ,15
"Great atmosphere, good drinks, and great music. This is truly the best bar in Taipei!",5,2026-01-02,2023-01-03,Drinks & Alcohol,15
"Great atmosphere, good drinks, and great music. This is truly the best bar in Taipei!",5,2026-01-02,2023-01-03,Crowd & Atmosphere,15
The bartending is very textured and the atmosphere is great. It is suitable for bringing girlfriends.,5,2026-01-02,2024-01-03,Drinks & Alcohol,16
The bartending is very textured and the atmosphere is great. It is suitable for bringing girlfriends.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,16
A store with poor service attitude from the counter staff on the first floor,1,2026-01-02,2025-01-02,Service & Staff,14
First time here. Ordered fruitopia. Very good. Will come back for more.,5,2026-01-02,2025-01-02,Facilities & Safety,12
Chenchen's service attitude is very good! The cocktails are delicious 😍 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,12
Chenchen's service attitude is very good! The cocktails are delicious 😍 …,5,2026-01-02,2025-01-02,Service & Staff,12
Vicente's cocktails are so good! 😍👍🏻 You should definitely look for him in Kor! 😎😎😎 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,16
"The atmosphere in the store is comfortable, the service is proactive and friendly and easy to chat with 👍🏻 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,20
"The atmosphere in the store is comfortable, the service is proactive and friendly and easy to chat with 👍🏻 …",5,2026-01-02,2024-01-03,Service & Staff,20
"The atmosphere in the store is comfortable, the service is proactive and friendly and easy to chat with 👍🏻 …",5,2026-01-02,2024-01-03,Facilities & Safety,20
"Very good environment, great atmosphere",5,2026-01-02,2025-06-06,Crowd & Atmosphere,5
The staff are all very friendly and fun 🫶🏻 Comfortable and relaxing on weekdays 👍🏼👍🏼👍🏼 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,16
The staff are all very friendly and fun 🫶🏻 Comfortable and relaxing on weekdays 👍🏼👍🏼👍🏼 …,5,2026-01-02,2024-01-03,Service & Staff,16
Today's event was great. The atmosphere was great. The waiter with the short haircut was also very nice.,5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
Today's event was great. The atmosphere was great. The waiter with the short haircut was also very nice.,5,2026-01-02,2023-01-03,Service & Staff,18
The wine is delicious and the hospitality is attentive 😝 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,11
"The drinks are delicious, even the non-alcoholic ones are delicious, and the service staff are friendly~",5,2026-01-02,2024-01-03,Drinks & Alcohol,16
"The drinks are delicious, even the non-alcoholic ones are delicious, and the service staff are friendly~",5,2026-01-02,2024-01-03,Service & Staff,16
"Bubble tea cocktail is pretty good, highly recommended.",5,2026-01-02,2025-02-06,Drinks & Alcohol,8
"Bubble tea cocktail is pretty good, highly recommended.",5,2026-01-02,2025-02-06,Service & Staff,8
"A stylish, large and sparkling lounge bar.",5,2026-01-02,2023-01-03,Drinks & Alcohol,7
"High quality bar, DD waiter service is professional and friendly, great 👍 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,13
"High quality bar, DD waiter service is professional and friendly, great 👍 …",5,2026-01-02,2024-01-03,Service & Staff,13
The atmosphere is wild. Chongrui's bartender is handsome and skilled at mixing drinks. Great! Recommended.,5,2026-01-02,2024-01-03,Drinks & Alcohol,15
The atmosphere is wild. Chongrui's bartender is handsome and skilled at mixing drinks. Great! Recommended.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,15
I really love KOR!!!! The music sounds great every time Staff Joy is super friendly❤️,5,2026-01-02,2024-01-03,Music & DJ,15
I really love KOR!!!! The music sounds great every time Staff Joy is super friendly❤️,5,2026-01-02,2024-01-03,Service & Staff,15
"I went to the restroom for a bit, and they even covered my glass with a coaster for me. So thoughtful! ☺️",5,2026-01-02,2024-01-03,Price & Entry,22
"I went to the restroom for a bit, and they even covered my glass with a coaster for me. So thoughtful! ☺️",5,2026-01-02,2024-01-03,Facilities & Safety,22
The tall space and comfortable music make it a great place for a few friends to relax together.,5,2026-01-02,2023-01-03,Music & DJ,18
The tall space and comfortable music make it a great place for a few friends to relax together.,5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
The tall space and comfortable music make it a great place for a few friends to relax together.,5,2026-01-02,2023-01-03,Facilities & Safety,18
"Great environment, super friendly service!!!",5,2026-01-02,2024-01-03,Service & Staff,5
"The cocktails were delicious! Quite amazing, the decor was novel and creative. I loved it!",5,2026-01-02,2022-01-03,Drinks & Alcohol,15
It's a place to relax in the bustling Taipei. It's a great place for men and women to meet in the city.,5,2026-01-02,2023-01-03,Facilities & Safety,22
First time here! The wine is super delicious 🤎 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,10
"The waiters were super friendly and lovely, and they were great at recommending drinks!",5,2026-01-02,2024-01-03,Drinks & Alcohol,14
"The waiters were super friendly and lovely, and they were great at recommending drinks!",5,2026-01-02,2024-01-03,Service & Staff,14
"First time here, the atmosphere is great and the waiters are lovely.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,12
"First time here, the atmosphere is great and the waiters are lovely.",5,2026-01-02,2024-01-03,Service & Staff,12
"The ceiling and floor decorations are beautiful, the music is amazing, and it's perfect for men and women around 30 years old. I really resonate with the music he plays. (The last part is a bit cheesy and doesn't translate well.)",4,2026-01-02,2019-01-04,Music & DJ,41
KOR Taipei is a very American-style place! The gorgeous lighting and decor are very effective! Beautiful bar! 5 stars,5,2026-01-02,2018-01-04,Drinks & Alcohol,19
KOR Taipei is a very American-style place! The gorgeous lighting and decor are very effective! Beautiful bar! 5 stars,5,2026-01-02,2018-01-04,Facilities & Safety,19
"Great atmosphere, no shrimp cafes! Birthday reservations, great outdoor seating.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,10
"Great atmosphere, no shrimp cafes! Birthday reservations, great outdoor seating.",5,2026-01-02,2023-01-03,Service & Staff,10
"Good music, delicious drinks, great atmosphere, and spacious private rooms.",5,2026-01-02,2024-01-03,Music & DJ,10
"Good music, delicious drinks, great atmosphere, and spacious private rooms.",5,2026-01-02,2024-01-03,Drinks & Alcohol,10
"Good music, delicious drinks, great atmosphere, and spacious private rooms.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,10
"Good music, delicious drinks, great atmosphere, and spacious private rooms.",5,2026-01-02,2024-01-03,Service & Staff,10
"Good music, delicious drinks, great atmosphere, and spacious private rooms.",5,2026-01-02,2024-01-03,Facilities & Safety,10
"Non-alcoholic beverages -- water. 800 for men, 600 for women, in exchange for two drinks or alcohol.",5,2026-01-02,2025-01-02,Drinks & Alcohol,17
The wines are all great. Chenchen is friendly and welcoming. 👍🏻👍🏻 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,12
The wines are all great. Chenchen is friendly and welcoming. 👍🏻👍🏻 …,5,2026-01-02,2025-01-02,Service & Staff,12
May you be happy every day and tipsy every night 🥂✨ …,5,2026-01-02,2025-01-02,Drinks & Alcohol,12
"The bar doorman feels like he's incompetent. People come here to drink, not to drink your stinky face.",1,2026-01-02,2023-01-03,Drinks & Alcohol,18
"The bar doorman feels like he's incompetent. People come here to drink, not to drink your stinky face.",1,2026-01-02,2023-01-03,Crowd & Atmosphere,18
"The bar doorman feels like he's incompetent. People come here to drink, not to drink your stinky face.",1,2026-01-02,2023-01-03,Service & Staff,18
"The bar doorman feels like he's incompetent. People come here to drink, not to drink your stinky face.",1,2026-01-02,2023-01-03,Facilities & Safety,18
"The décor and design are beautiful, and the drinks are excellent; it's a top-notch bar.",5,2026-01-02,2022-01-03,Drinks & Alcohol,15
Fun places in Taipei with great atmosphere and good drinks – definitely worth adding to my wish list!,5,2026-01-02,2023-01-03,Drinks & Alcohol,18
Fun places in Taipei with great atmosphere and good drinks – definitely worth adding to my wish list!,5,2026-01-02,2023-01-03,Crowd & Atmosphere,18
Fun places in Taipei with great atmosphere and good drinks – definitely worth adding to my wish list!,5,2026-01-02,2023-01-03,Price & Entry,18
Fun places in Taipei with great atmosphere and good drinks – definitely worth adding to my wish list!,5,2026-01-02,2023-01-03,Facilities & Safety,18
The staff is so cute and their favorite drinks are super delicious!! Recommend❤️,5,2026-01-02,2024-01-03,Drinks & Alcohol,13
The staff is so cute and their favorite drinks are super delicious!! Recommend❤️,5,2026-01-02,2024-01-03,Service & Staff,13
10 points is not enough for Joy 👍💯 Service is warm and Azalijiba points 😍 …,5,2026-01-02,2024-01-03,Service & Staff,16
"Great atmosphere, comfortable environment Great place to have a drink👍 …",5,2026-01-02,2023-01-03,Drinks & Alcohol,11
"Great atmosphere, comfortable environment Great place to have a drink👍 …",5,2026-01-02,2023-01-03,Crowd & Atmosphere,11
"Great atmosphere, comfortable environment Great place to have a drink👍 …",5,2026-01-02,2023-01-03,Facilities & Safety,11
"The PR is very handsome, the service is great, and the music is superb. You will regret not coming! ! ! !",5,2026-01-02,2024-01-03,Music & DJ,22
